trial_id,server_received_connection_time,server_computation_start_time,server_computation_end_time,server_sent_data_time,client_received_time,start_time,client_connection_finished_time,client_setup_start_time,client_setup_finished_time,client_computation_start_time,client_computation_finish_time,prediction
49,1679441285.616771,1679441285.616771,1679441286.0585048,1679441286.059506,1679441286.1257415,1679441285.6157749,1679441285.616771,1679441285.616771,1679441285.616771,1679441286.1257415,1679441287.6839507,0
50,1679441287.6859734,1679441287.6859734,1679441288.1598318,1679441288.1608288,1679441288.2406383,1679441287.684965,1679441287.684965,1679441287.684965,1679441287.6859734,1679441288.2417197,1679441289.7934065,0
51,1679441289.7954,1679441289.7963963,1679441290.2220154,1679441290.2230122,1679441290.3143435,1679441289.7944033,1679441289.7954,1679441289.7954,1679441289.7954,1679441290.3143435,1679441291.9018579,0
52,1679441291.9039743,1679441291.9039743,1679441292.2925432,1679441292.2955356,1679441292.4012141,1679441291.9028993,1679441291.9028993,1679441291.9028993,1679441291.9039743,1679441292.4012141,1679441293.9066236,0
53,1679441293.9086163,1679441293.9086163,1679441294.3588204,1679441294.359819,1679441294.4345083,1679441293.9076214,1679441293.9086163,1679441293.9086163,1679441293.9086163,1679441294.4345083,1679441295.9907827,0
54,1679441295.9926999,1679441295.9936955,1679441296.3913944,1679441296.3923948,1679441296.463001,1679441295.9926999,1679441295.9926999,1679441295.9926999,1679441295.9926999,1679441296.463001,1679441298.0856912,0
55,1679441298.0876875,1679441298.0876875,1679441298.4993746,1679441298.5003827,1679441298.566963,1679441298.0866911,1679441298.0866911,1679441298.0866911,1679441298.0876875,1679441298.5680413,1679441300.1395833,0
56,1679441300.1415763,1679441300.1426182,1679441300.5835571,1679441300.5845537,1679441300.6798646,1679441300.1405807,1679441300.1415763,1679441300.1415763,1679441300.1415763,1679441300.6798646,1679441302.210032,0
57,1679441302.2110956,1679441302.2110956,1679441302.5676286,1679441302.5686257,1679441302.6382077,1679441302.2110956,1679441302.2110956,1679441302.2110956,1679441302.2110956,1679441302.6382077,1679441304.2140162,0
58,1679441304.2160459,1679441304.2160459,1679441304.7098155,1679441304.7107441,1679441304.78249,1679441304.215013,1679441304.2160459,1679441304.2160459,1679441304.2160459,1679441304.7834857,1679441306.3944805,0
59,1679441306.3965626,1679441306.3965626,1679441306.865639,1679441306.8666358,1679441306.9362957,1679441306.395558,1679441306.3965626,1679441306.3965626,1679441306.3965626,1679441306.9362957,1679441308.5098855,0
60,1679441308.51188,1679441308.51188,1679441308.9182067,1679441308.9192035,1679441308.9859793,1679441308.5108843,1679441308.5108843,1679441308.5108843,1679441308.51188,1679441308.9859793,1679441310.5747955,0
61,1679441310.576695,1679441310.5777314,1679441311.0343068,1679441311.0353036,1679441311.126244,1679441310.575781,1679441310.576695,1679441310.576695,1679441310.576695,1679441311.126244,1679441312.6472306,0
62,1679441312.6482408,1679441312.6482408,1679441313.114143,1679441313.1151397,1679441313.187322,1679441312.6482408,1679441312.6482408,1679441312.6482408,1679441312.6482408,1679441313.187322,1679441314.8122208,0
63,1679441314.8141341,1679441314.8141341,1679441315.2231836,1679441315.2231836,1679441315.294937,1679441314.813135,1679441314.8141341,1679441314.8141341,1679441314.8141341,1679441315.294937,1679441316.866571,0
64,1679441316.8675725,1679441316.868633,1679441317.3288448,1679441317.3298419,1679441317.4031758,1679441316.8675725,1679441316.8675725,1679441316.8675725,1679441316.868633,1679441317.4031758,1679441318.9812465,0
65,1679441318.9832397,1679441318.9832397,1679441319.3630018,1679441319.364004,1679441319.4372654,1679441318.9822443,1679441318.9832397,1679441318.9832397,1679441318.9832397,1679441319.4372654,1679441321.094343,0
66,1679441321.0962563,1679441321.0972514,1679441321.5166273,1679441321.5166273,1679441321.5973558,1679441321.095339,1679441321.0962563,1679441321.0962563,1679441321.0962563,1679441321.5973558,1679441323.100279,0
67,1679441323.1022737,1679441323.1022737,1679441323.5473537,1679441323.548351,1679441323.622933,1679441323.1012757,1679441323.1022737,1679441323.1022737,1679441323.1022737,1679441323.622933,1679441325.1530085,0
68,1679441325.1551297,1679441325.1551297,1679441325.5795472,1679441325.5805438,1679441325.6490135,1679441325.1540058,1679441325.1551297,1679441325.1551297,1679441325.1551297,1679441325.6490135,1679441327.1682568,0
69,1679441327.1702523,1679441327.1702523,1679441327.6845841,1679441327.6865776,1679441327.7687838,1679441327.169254,1679441327.1702523,1679441327.1702523,1679441327.1702523,1679441327.7687838,1679441329.3849463,0
70,1679441329.386849,1679441329.3878496,1679441329.8582973,1679441329.8582973,1679441329.9457312,1679441329.3859422,1679441329.386849,1679441329.386849,1679441329.386849,1679441329.9457312,1679441331.4618301,0
71,1679441331.4637403,1679441331.4637403,1679441331.8511283,1679441331.8521354,1679441331.9195964,1679441331.4628086,1679441331.4637403,1679441331.4637403,1679441331.4637403,1679441331.9195964,1679441333.442064,0
72,1679441333.4440842,1679441333.4440842,1679441333.883365,1679441333.884362,1679441333.9591014,1679441333.443077,1679441333.4440842,1679441333.4440842,1679441333.4440842,1679441333.9591014,1679441335.4828885,0
73,1679441335.4850292,1679441335.4850292,1679441335.9733386,1679441335.9743354,1679441336.047563,1679441335.4838853,1679441335.4850292,1679441335.4850292,1679441335.4850292,1679441336.0485616,1679441337.5262203,0
74,1679441337.5282116,1679441337.529244,1679441337.9012504,1679441337.9012504,1679441337.976169,1679441337.5272171,1679441337.5282116,1679441337.5282116,1679441337.5282116,1679441337.976169,1679441339.506227,0
75,1679441339.5084107,1679441339.5084107,1679441339.928861,1679441339.9299414,1679441340.0001879,1679441339.5072258,1679441339.5084107,1679441339.5084107,1679441339.5084107,1679441340.0013406,1679441341.631659,0
76,1679441341.6347864,1679441341.6347864,1679441342.075054,1679441342.0760508,1679441342.142742,1679441341.6337905,1679441341.6347864,1679441341.6347864,1679441341.6347864,1679441342.142742,1679441343.711097,0
77,1679441343.7130933,1679441343.7130933,1679441344.0984273,1679441344.0984273,1679441344.1711798,1679441343.712095,1679441343.712095,1679441343.712095,1679441343.712095,1679441344.1721764,1679441345.7849627,0
78,1679441345.786894,1679441345.7878919,1679441346.2373064,1679441346.2383115,1679441346.3214028,1679441345.7859719,1679441345.786894,1679441345.786894,1679441345.786894,1679441346.32248,1679441347.9947386,0
79,1679441347.9971159,1679441347.9971159,1679441348.4572983,1679441348.4572983,1679441348.536398,1679441347.995736,1679441347.9971159,1679441347.9971159,1679441347.9971159,1679441348.536398,1679441350.1756337,0
80,1679441350.1776254,1679441350.1776254,1679441350.578499,1679441350.579505,1679441350.652906,1679441350.1766307,1679441350.1776254,1679441350.1776254,1679441350.1776254,1679441350.652906,1679441352.2259078,0
81,1679441352.226827,1679441352.227823,1679441352.6674938,1679441352.668598,1679441352.7566926,1679441352.226827,1679441352.226827,1679441352.226827,1679441352.226827,1679441352.7566926,1679441354.3721192,0
82,1679441354.374256,1679441354.374256,1679441354.855555,1679441354.8565476,1679441354.932159,1679441354.3731186,1679441354.374256,1679441354.374256,1679441354.374256,1679441354.932159,1679441356.6190834,0
83,1679441356.6214297,1679441356.6214297,1679441357.011856,1679441357.0128522,1679441357.0800593,1679441356.6201293,1679441356.6214297,1679441356.6214297,1679441356.6214297,1679441357.0810556,1679441358.7478294,0
84,1679441358.7498388,1679441358.7498388,1679441359.215566,1679441359.2165658,1679441359.287332,1679441358.7488346,1679441358.7498388,1679441358.7498388,1679441358.7498388,1679441359.287332,1679441360.848295,0
85,1679441360.850288,1679441360.850288,1679441361.248945,1679441361.2499657,1679441361.321913,1679441360.8493853,1679441360.850288,1679441360.850288,1679441360.850288,1679441361.321913,1679441362.8238316,0
86,1679441362.825825,1679441362.825825,1679441363.2314978,1679441363.232487,1679441363.2979445,1679441362.8248284,1679441362.825825,1679441362.825825,1679441362.825825,1679441363.2979445,1679441364.8998601,0
87,1679441364.9018524,1679441364.9018524,1679441365.3756385,1679441365.3767414,1679441365.4471564,1679441364.900858,1679441364.9018524,1679441364.9018524,1679441364.9018524,1679441365.448152,1679441367.016033,0
88,1679441367.0181015,1679441367.0181015,1679441367.4097195,1679441367.4117136,1679441367.5215542,1679441367.0170305,1679441367.0181015,1679441367.0181015,1679441367.0181015,1679441367.5225558,1679441369.1220427,0
89,1679441369.1240373,1679441369.1240373,1679441369.50283,1679441369.5038218,1679441369.597728,1679441369.1230404,1679441369.1240373,1679441369.1240373,1679441369.1240373,1679441369.598731,1679441371.2607427,0
90,1679441371.2627428,1679441371.2627428,1679441371.7099292,1679441371.7109253,1679441371.7810354,1679441371.2617395,1679441371.2627428,1679441371.2627428,1679441371.2627428,1679441371.7810354,1679441373.3445766,0
91,1679441373.3465688,1679441373.3465688,1679441373.7310996,1679441373.7320957,1679441373.816751,1679441373.3455737,1679441373.3455737,1679441373.3455737,1679441373.3465688,1679441373.816751,1679441375.371584,0
92,1679441375.3739195,1679441375.3739195,1679441375.8171399,1679441375.8191335,1679441375.899872,1679441375.3725293,1679441375.3725293,1679441375.3725293,1679441375.3739195,1679441375.899872,1679441377.4446185,0
93,1679441377.4476027,1679441377.4476027,1679441377.8996403,1679441377.9017305,1679441377.971494,1679441377.4456143,1679441377.4466074,1679441377.4466074,1679441377.4476027,1679441377.9725878,1679441379.477501,0
94,1679441379.479002,1679441379.479002,1679441379.9308538,1679441379.9318495,1679441380.005608,1679441379.4784977,1679441379.479002,1679441379.479002,1679441379.479002,1679441380.005608,1679441381.6522899,0
95,1679441381.6537278,1679441381.6547565,1679441382.0675921,1679441382.0685887,1679441382.1422224,1679441381.6522899,1679441381.6537278,1679441381.6537278,1679441381.6537278,1679441382.1422224,1679441383.6994328,0
96,1679441383.701425,1679441383.701425,1679441384.2599726,1679441384.2609582,1679441384.354063,1679441383.70043,1679441383.701425,1679441383.701425,1679441383.701425,1679441384.354063,1679441386.123688,0
97,1679441386.1251373,1679441386.1251373,1679441386.4980857,1679441386.4990828,1679441386.577634,1679441386.123688,1679441386.1251373,1679441386.1251373,1679441386.1251373,1679441386.577634,1679441388.1793933,0
98,1679441388.1813853,1679441388.1813853,1679441388.6825206,1679441388.6835175,1679441388.7796412,1679441388.1803942,1679441388.1813853,1679441388.1813853,1679441388.1813853,1679441388.7796412,1679441390.472161,0
99,1679441390.4743867,1679441390.4743867,1679441390.928127,1679441390.929124,1679441391.016225,1679441390.47316,1679441390.4743867,1679441390.4743867,1679441390.4743867,1679441391.016225,1679441392.6119606,0
100,1679441392.6148562,1679441392.6148562,1679441393.042262,1679441393.042262,1679441393.1169355,1679441392.6129453,1679441392.6138597,1679441392.6138597,1679441392.6148562,1679441393.1169355,1679441394.7417367,0
101,1679441394.7437387,1679441394.7437387,1679441395.166971,1679441395.1679673,1679441395.2450507,1679441394.7417367,1679441394.7437387,1679441394.7437387,1679441394.7437387,1679441395.2461588,1679441396.8339262,0
102,1679441396.8363283,1679441396.8363283,1679441397.2837293,1679441397.2857342,1679441397.3690464,1679441396.8353286,1679441396.8363283,1679441396.8363283,1679441396.8363283,1679441397.3690464,1679441398.9246614,0
103,1679441398.927574,1679441398.927574,1679441399.2717302,1679441399.2717302,1679441399.335619,1679441398.92566,1679441398.9265783,1679441398.9265783,1679441398.927574,1679441399.335619,1679441400.9903011,0
104,1679441400.9922955,1679441400.9922955,1679441401.5300345,1679441401.531031,1679441401.6040769,1679441400.991299,1679441400.9922955,1679441400.9922955,1679441400.9922955,1679441401.6040769,1679441403.1287856,0
105,1679441403.1307874,1679441403.1307874,1679441403.5224383,1679441403.5234356,1679441403.597083,1679441403.1297839,1679441403.1307874,1679441403.1307874,1679441403.1307874,1679441403.597083,1679441405.3123283,0
106,1679441405.3143442,1679441405.3143442,1679441405.7380276,1679441405.739498,1679441405.839738,1679441405.3133364,1679441405.3143442,1679441405.3143442,1679441405.3143442,1679441405.839738,1679441407.398977,0
107,1679441407.4009686,1679441407.4009686,1679441407.9011579,1679441407.90215,1679441407.9672472,1679441407.3999739,1679441407.4009686,1679441407.4009686,1679441407.4009686,1679441407.968255,1679441409.50141,0
108,1679441409.5036204,1679441409.5036204,1679441409.9089653,1679441409.910959,1679441410.0016458,1679441409.502619,1679441409.5036204,1679441409.5036204,1679441409.5036204,1679441410.0016458,1679441411.458056,0
109,1679441411.460101,1679441411.4610848,1679441411.874974,1679441411.8759716,1679441411.9451628,1679441411.4590538,1679441411.460101,1679441411.460101,1679441411.4610848,1679441411.9451628,1679441413.4726536,0
110,1679441413.474646,1679441413.474646,1679441413.9624975,1679441413.9634993,1679441414.0332608,1679441413.4736512,1679441413.474646,1679441413.474646,1679441413.474646,1679441414.0332608,1679441415.557227,0
111,1679441415.5595386,1679441415.5595386,1679441416.0652692,1679441416.067263,1679441416.138835,1679441415.5582242,1679441415.5582242,1679441415.5582242,1679441415.5595386,1679441416.138835,1679441417.8747344,0
112,1679441417.8770194,1679441417.8781796,1679441418.2618282,1679441418.2628427,1679441418.3359237,1679441417.8770194,1679441417.8770194,1679441417.8770194,1679441417.8770194,1679441418.3359237,1679441419.9054043,0
113,1679441419.9073977,1679441419.9073977,1679441420.3760536,1679441420.3770502,1679441420.444512,1679441419.9064014,1679441419.9073977,1679441419.9073977,1679441419.9073977,1679441420.444512,1679441422.0578084,0
114,1679441422.0597248,1679441422.0597248,1679441422.5135036,1679441422.5154967,1679441422.5940714,1679441422.0588088,1679441422.0597248,1679441422.0597248,1679441422.0597248,1679441422.5940714,1679441424.1239042,0
115,1679441424.1259394,1679441424.126893,1679441424.5337217,1679441424.534723,1679441424.6183238,1679441424.1259394,1679441424.1259394,1679441424.1259394,1679441424.1259394,1679441424.6183238,1679441426.183181,0
116,1679441426.1850893,1679441426.1850893,1679441426.644517,1679441426.6467083,1679441426.7453835,1679441426.1850893,1679441426.1850893,1679441426.1850893,1679441426.1850893,1679441426.7453835,1679441428.2713633,0
117,1679441428.2732806,1679441428.2732806,1679441428.6936522,1679441428.6946487,1679441428.7728848,1679441428.27236,1679441428.2732806,1679441428.2732806,1679441428.2732806,1679441428.7739694,1679441430.3106055,0
118,1679441430.3135185,1679441430.3135185,1679441430.799379,1679441430.8003762,1679441430.8702755,1679441430.312625,1679441430.3135185,1679441430.3135185,1679441430.3135185,1679441430.8702755,1679441432.5268292,0
119,1679441432.5278258,1679441432.5278258,1679441433.0411713,1679441433.042169,1679441433.105953,1679441432.5278258,1679441432.5278258,1679441432.5278258,1679441432.5278258,1679441433.1069517,1679441434.6625738,0
120,1679441434.6646435,1679441434.6646435,1679441435.0550983,1679441435.056095,1679441435.1181571,1679441434.6635706,1679441434.6646435,1679441434.6646435,1679441434.6646435,1679441435.1181571,1679441436.6665285,0
121,1679441436.6685214,1679441436.6695223,1679441437.127578,1679441437.1285744,1679441437.190931,1679441436.6675265,1679441436.6685214,1679441436.6685214,1679441436.6685214,1679441437.1919353,1679441438.731281,0
122,1679441438.734192,1679441438.734192,1679441439.172708,1679441439.1737046,1679441439.2653599,1679441438.7332191,1679441438.734192,1679441438.734192,1679441438.734192,1679441439.2653599,1679441440.7161727,0
123,1679441440.7185695,1679441440.7185695,1679441441.1145222,1679441441.1145222,1679441441.1754408,1679441440.7171698,1679441440.7185695,1679441440.7185695,1679441440.7185695,1679441441.1754408,1679441442.7367752,0
124,1679441442.7387676,1679441442.7387676,1679441443.2072763,1679441443.2082734,1679441443.2933831,1679441442.7377727,1679441442.7387676,1679441442.7387676,1679441442.7387676,1679441443.2933831,1679441444.7257786,0
125,1679441444.7276819,1679441444.7276819,1679441445.1398447,1679441445.1408415,1679441445.210742,1679441444.7267568,1679441444.7276819,1679441444.7276819,1679441444.7276819,1679441445.210742,1679441446.7020626,0
126,1679441446.7050517,1679441446.7050517,1679441447.146606,1679441447.147603,1679441447.2128546,1679441446.703059,1679441446.7050517,1679441446.7050517,1679441446.7050517,1679441447.2128546,1679441448.783893,0
127,1679441448.7858863,1679441448.7858863,1679441449.2705781,1679441449.2716775,1679441449.3700726,1679441448.7848902,1679441448.7858863,1679441448.7858863,1679441448.7858863,1679441449.3700726,1679441450.9510489,0
128,1679441450.954039,1679441450.954039,1679441451.303869,1679441451.3048656,1679441451.3756576,1679441450.9520457,1679441450.954039,1679441450.954039,1679441450.954039,1679441451.3756576,1679441452.8834562,0
129,1679441452.885445,1679441452.885445,1679441453.2707937,1679441453.2707937,1679441453.342422,1679441452.884448,1679441452.884448,1679441452.884448,1679441452.885445,1679441453.342422,1679441454.9182897,0
130,1679441454.9202833,1679441454.9202833,1679441455.374491,1679441455.376488,1679441455.4528034,1679441454.9192865,1679441454.9192865,1679441454.9192865,1679441454.9202833,1679441455.453808,1679441456.940272,0
131,1679441456.9413095,1679441456.9413095,1679441457.3666792,1679441457.367676,1679441457.4309998,1679441456.9413095,1679441456.9413095,1679441456.9413095,1679441456.9413095,1679441457.4309998,1679441458.8729217,0
132,1679441458.8748193,1679441458.8748193,1679441459.2684104,1679441459.2684104,1679441459.3310645,1679441458.8739057,1679441458.8748193,1679441458.8748193,1679441458.8748193,1679441459.3310645,1679441460.954186,0
133,1679441460.956179,1679441460.956179,1679441461.413675,1679441461.415899,1679441461.488355,1679441460.9551857,1679441460.956179,1679441460.956179,1679441460.956179,1679441461.4893517,1679441462.9906151,0
134,1679441462.9919734,1679441462.9919734,1679441463.3462813,1679441463.3472776,1679441463.4253342,1679441462.9906151,1679441462.9919734,1679441462.9919734,1679441462.9919734,1679441463.4253342,1679441464.9455156,0
135,1679441464.9475095,1679441464.9475095,1679441465.3779244,1679441465.3801434,1679441465.4679549,1679441464.9465127,1679441464.9475095,1679441464.9475095,1679441464.9475095,1679441465.4679549,1679441467.062965,0
136,1679441467.0659566,1679441467.0659566,1679441467.5012753,1679441467.502272,1679441467.578884,1679441467.0639625,1679441467.0649624,1679441467.0649624,1679441467.0659566,1679441467.5798843,1679441469.0752685,0
137,1679441469.0771823,1679441469.0771823,1679441469.4676237,1679441469.468621,1679441469.5528088,1679441469.0762634,1679441469.0771823,1679441469.0771823,1679441469.0771823,1679441469.553895,1679441471.0820792,0
138,1679441471.0840745,1679441471.0840745,1679441471.5349207,1679441471.5359352,1679441471.6084256,1679441471.0830772,1679441471.0840745,1679441471.0840745,1679441471.0840745,1679441471.6084256,1679441473.200711,0
139,1679441473.202705,1679441473.2037187,1679441473.7139225,1679441473.7150123,1679441473.785525,1679441473.2017078,1679441473.202705,1679441473.202705,1679441473.202705,1679441473.785525,1679441475.3175676,0
140,1679441475.3195786,1679441475.3195786,1679441475.7102125,1679441475.711207,1679441475.782607,1679441475.318571,1679441475.3195786,1679441475.3195786,1679441475.3195786,1679441475.783604,1679441477.3191435,0
141,1679441477.3211372,1679441477.3211372,1679441477.6967227,1679441477.697719,1679441477.7653992,1679441477.3201401,1679441477.3201401,1679441477.3201401,1679441477.3211372,1679441477.7653992,1679441479.2768242,0
142,1679441479.277856,1679441479.2789755,1679441479.7596524,1679441479.7606497,1679441479.8530474,1679441479.277856,1679441479.277856,1679441479.277856,1679441479.277856,1679441479.8530474,1679441481.5008547,0
143,1679441481.5027664,1679441481.5027664,1679441481.8882964,1679441481.889293,1679441481.9540074,1679441481.5018525,1679441481.5027664,1679441481.5027664,1679441481.5027664,1679441481.9540074,1679441483.422457,0
144,1679441483.4244533,1679441483.4244533,1679441483.909637,1679441483.9106345,1679441483.9764137,1679441483.4234548,1679441483.4244533,1679441483.4244533,1679441483.4244533,1679441483.9764137,1679441485.6410904,0
145,1679441485.6430843,1679441485.6430843,1679441486.025271,1679441486.0262654,1679441486.0931706,1679441485.6420872,1679441485.6430843,1679441485.6430843,1679441485.6430843,1679441486.0941675,1679441487.5553334,0
146,1679441487.5572805,1679441487.5572805,1679441487.9589589,1679441487.9599652,1679441488.031273,1679441487.5563288,1679441487.5572805,1679441487.5572805,1679441487.5572805,1679441488.0322692,1679441489.5310116,0
147,1679441489.5335603,1679441489.5335603,1679441489.9777367,1679441489.9787157,1679441490.0474117,1679441489.532096,1679441489.5335603,1679441489.5335603,1679441489.5335603,1679441490.0474117,1679441491.550409,0
148,1679441491.5524008,1679441491.5524008,1679441491.9685097,1679441491.9695067,1679441492.034588,1679441491.5514066,1679441491.5524008,1679441491.5524008,1679441491.5524008,1679441492.034588,1679441493.4841585,0
149,1679441493.4871504,1679441493.4871504,1679441493.909775,1679441493.910772,1679441493.9809165,1679441493.4851527,1679441493.4861507,1679441493.4861507,1679441493.4871504,1679441493.9809165,1679441495.5242865,0
150,1679441495.526794,1679441495.526794,1679441495.969851,1679441495.9708478,1679441496.0543473,1679441495.5253382,1679441495.5253382,1679441495.5253382,1679441495.526794,1679441496.0543473,1679441497.5528762,0
151,1679441497.5538728,1679441497.5538728,1679441497.9531107,1679441497.9541032,1679441498.02578,1679441497.5538728,1679441497.5538728,1679441497.5538728,1679441497.5538728,1679441498.02578,1679441499.7969275,0
152,1679441499.7989502,1679441499.7989502,1679441500.3566692,1679441500.3586624,1679441500.4751062,1679441499.7979414,1679441499.7989502,1679441499.7989502,1679441499.7989502,1679441500.4751062,1679441502.7672477,0
153,1679441502.769241,1679441502.769241,1679441503.3265715,1679441503.3275664,1679441503.4038684,1679441502.7682443,1679441502.769241,1679441502.769241,1679441502.769241,1679441503.4038684,1679441505.3364253,0
154,1679441505.3384192,1679441505.3384192,1679441505.823971,1679441505.8249676,1679441505.913458,1679441505.3374217,1679441505.3384192,1679441505.3384192,1679441505.3384192,1679441505.913458,1679441507.8883939,0
155,1679441507.8906956,1679441507.8906956,1679441508.2988262,1679441508.2998228,1679441508.3671896,1679441507.8893883,1679441507.8893883,1679441507.8893883,1679441507.8906956,1679441508.3671896,1679441510.0561836,0
156,1679441510.0581758,1679441510.0581758,1679441510.5182478,1679441510.5192502,1679441510.5938413,1679441510.0571816,1679441510.0581758,1679441510.0581758,1679441510.0581758,1679441510.5938413,1679441512.20281,0
157,1679441512.2056668,1679441512.2056668,1679441512.5706503,1679441512.5706503,1679441512.6357226,1679441512.20467,1679441512.20467,1679441512.20467,1679441512.2056668,1679441512.6357226,1679441514.1810653,0
158,1679441514.183048,1679441514.183048,1679441514.7164679,1679441514.7185802,1679441514.8368537,1679441514.1820629,1679441514.183048,1679441514.183048,1679441514.183048,1679441514.8368537,1679441516.759783,0
159,1679441516.7618468,1679441516.7618468,1679441517.350475,1679441517.3524683,1679441517.4631073,1679441516.7608051,1679441516.7608051,1679441516.7608051,1679441516.7618468,1679441517.4631073,1679441519.3826916,0
160,1679441519.3846903,1679441519.3846903,1679441519.8893406,1679441519.8903372,1679441520.013421,1679441519.3836951,1679441519.3846903,1679441519.3846903,1679441519.3846903,1679441520.013421,1679441522.674173,0
161,1679441522.6775954,1679441522.6775954,1679441523.2025132,1679441523.2045062,1679441523.3144226,1679441522.6763387,1679441522.6775954,1679441522.6775954,1679441522.6775954,1679441523.3154197,1679441525.66352,0
162,1679441525.665567,1679441525.665567,1679441526.2135031,1679441526.2145002,1679441526.293681,1679441525.6645217,1679441525.665567,1679441525.665567,1679441525.665567,1679441526.294684,1679441528.395574,0
163,1679441528.3978312,1679441528.3978312,1679441528.9023001,1679441528.903298,1679441529.0024626,1679441528.3966618,1679441528.3978312,1679441528.3978312,1679441528.3978312,1679441529.0024626,1679441531.314162,0
164,1679441531.3165514,1679441531.3165514,1679441532.0946746,1679441532.0956707,1679441532.1870413,1679441531.3151677,1679441531.3165514,1679441531.3165514,1679441531.3165514,1679441532.188035,1679441534.6345541,0
165,1679441534.6379611,1679441534.6379611,1679441535.2251196,1679441535.2261167,1679441535.306331,1679441534.6365426,1679441534.6379611,1679441534.6379611,1679441534.6379611,1679441535.306331,1679441537.7409382,0
166,1679441537.74303,1679441537.74303,1679441538.3114583,1679441538.3125746,1679441538.3998976,1679441537.7420235,1679441537.74303,1679441537.74303,1679441537.74303,1679441538.400905,1679441541.0365808,0
167,1679441541.0390496,1679441541.0390496,1679441541.6918244,1679441541.6928298,1679441541.7853613,1679441541.0375767,1679441541.0390496,1679441541.0390496,1679441541.0390496,1679441541.7863533,1679441544.4324143,0
168,1679441544.4358342,1679441544.4358342,1679441545.1840358,1679441545.1851218,1679441545.3083248,1679441544.4334111,1679441544.4348338,1679441544.4348338,1679441544.4358342,1679441545.3083248,1679441548.333726,0
169,1679441548.3357208,1679441548.3357208,1679441549.08299,1679441549.0840073,1679441549.201774,1679441548.3347232,1679441548.3357208,1679441548.3357208,1679441548.3357208,1679441549.201774,1679441551.8448713,0
170,1679441551.8471105,1679441551.8484597,1679441552.4435787,1679441552.4455714,1679441552.5632873,1679441551.8471105,1679441551.8471105,1679441551.8471105,1679441551.8471105,1679441552.5643075,1679441554.9265528,0
171,1679441554.929068,1679441554.929068,1679441555.4211361,1679441555.4233558,1679441555.5338013,1679441554.9280198,1679441554.929068,1679441554.929068,1679441554.929068,1679441555.5347981,1679441557.8602786,0
172,1679441557.8622713,1679441557.8622713,1679441558.361781,1679441558.3627777,1679441558.4513257,1679441557.8622713,1679441557.8622713,1679441557.8622713,1679441557.8622713,1679441558.4513257,1679441560.6571374,0
173,1679441560.6595082,1679441560.6595082,1679441561.2681496,1679441561.269147,1679441561.3513007,1679441560.6584973,1679441560.6595082,1679441560.6595082,1679441560.6595082,1679441561.3513007,1679441563.5549235,0
174,1679441563.5589094,1679441563.5589094,1679441564.0686314,1679441564.0709267,1679441564.1560016,1679441563.5569165,1679441563.5589094,1679441563.5589094,1679441563.5589094,1679441564.1560016,1679441566.1713998,0
175,1679441566.1743898,1679441566.1743898,1679441566.71218,1679441566.7131763,1679441566.7987967,1679441566.172397,1679441566.1733942,1679441566.1733942,1679441566.1743898,1679441566.7987967,1679441568.789137,0
176,1679441568.7915955,1679441568.7915955,1679441569.3861809,1679441569.3871813,1679441569.4885387,1679441568.789137,1679441568.7904484,1679441568.7904484,1679441568.7915955,1679441569.4885387,1679441571.6829336,0
177,1679441571.6849284,1679441571.6849284,1679441572.1869514,1679441572.1869514,1679441572.267729,1679441571.6839304,1679441571.6849284,1679441571.6849284,1679441571.6849284,1679441572.267729,1679441574.375509,0
178,1679441574.377503,1679441574.377503,1679441574.9209013,1679441574.9219055,1679441575.0431948,1679441574.3765059,1679441574.377503,1679441574.377503,1679441574.377503,1679441575.0431948,1679441577.276635,0
179,1679441577.2787368,1679441577.2787368,1679441577.8762982,1679441577.877295,1679441577.9723814,1679441577.2777252,1679441577.2787368,1679441577.2787368,1679441577.2787368,1679441577.9723814,1679441579.982988,0
180,1679441579.986249,1679441579.986249,1679441580.5311384,1679441580.5321407,1679441580.6189573,1679441579.9840004,1679441579.9852486,1679441579.9852486,1679441579.986249,1679441580.6189573,1679441582.668272,0
181,1679441582.6702948,1679441582.6702948,1679441583.1472318,1679441583.148235,1679441583.228805,1679441582.6692858,1679441582.6702948,1679441582.6702948,1679441582.6702948,1679441583.228805,1679441585.3917456,0
182,1679441585.3937397,1679441585.3937397,1679441585.994698,1679441585.99676,1679441586.0863304,1679441585.3927429,1679441585.3937397,1679441585.3937397,1679441585.3937397,1679441586.0863304,1679441588.3983796,0
183,1679441588.4003673,1679441588.4003673,1679441588.970905,1679441588.9728982,1679441589.0801675,1679441588.399377,1679441588.4003673,1679441588.4003673,1679441588.4003673,1679441589.0801675,1679441591.3795624,0
184,1679441591.3820436,1679441591.38304,1679441592.039534,1679441592.0405307,1679441592.1128013,1679441591.3810396,1679441591.3820436,1679441591.3820436,1679441591.3820436,1679441592.1128013,1679441593.9712584,0
185,1679441593.9732878,1679441593.9732878,1679441594.4412405,1679441594.442632,1679441594.5171711,1679441593.9722753,1679441593.9732878,1679441593.9732878,1679441593.9732878,1679441594.5171711,1679441596.40554,0
186,1679441596.4075613,1679441596.4075613,1679441596.881716,1679441596.882709,1679441596.959116,1679441596.4065533,1679441596.4075613,1679441596.4075613,1679441596.4075613,1679441596.959116,1679441598.5619674,0
